ts,src_ip,src_port,dst_ip,dst_port,proto,pck_len,tcp_flags,mirai
1615344524.201201,705,45074,5333,5557,6,60,2,0
1615344524.223414,4456,40858,5246,4443,6,60,2,0
1615344524.281246,426,47394,5301,188,6,60,2,0
1615344524.347004,4456,44489,5339,4443,6,60,2,0
1615344524.442830,614,51573,5256,55895,6,60,2,0
1615344524.507626,426,47394,5213,335,6,60,2,0
1615344524.625306,614,51573,5301,55713,6,60,2,0
1615344524.773285,2952,52498,5348,23,6,60,2,0
1615344524.834109,3113,36800,5198,1755,6,60,2,0
1615344524.895167,643,47309,5313,8993,6,60,2,0
1615344524.987044,4547,49995,5264,81,6,60,2,0
1615344525.018211,4046,48587,5191,123,17,60,-,-
1615344525.054424,614,51573,5154,55744,6,60,2,0
1615344525.142505,1805,53430,5156,3395,6,60,2,0
1615344525.177939,254,55786,5173,445,6,66,2,0
1615344525.196604,4755,41053,5139,1723,6,74,2,0
1615344525.210140,426,47394,5174,1171,6,60,2,0
1615344525.242255,3432,41347,5259,8081,6,60,2,0
1615344525.247396,3922,54602,5345,445,6,66,2,0
1615344525.306568,614,51573,5315,55877,6,60,2,0
1615344525.311267,426,47394,5324,191,6,60,2,0
1615344525.361384,2661,16874,5163,23,6,60,2,1
1615344525.376061,639,47159,5118,6166,6,60,2,0
1615344525.600541,3355,15429,5207,11027,6,60,2,0
1615344525.602848,3632,38958,5107,23,6,60,2,1
1615344525.788242,4456,45229,5255,4443,6,60,2,0
1615344525.809666,1145,58558,5348,22,6,60,2,0
1615344525.842642,614,51573,5136,45243,6,60,2,0
1615344525.893618,3178,58089,5236,137,17,92,-,-
1615344525.990180,1101,46535,5303,9060,6,60,2,0
1615344526.045120,4456,56611,5135,4443,6,60,2,0
1615344526.052147,426,47394,5296,2285,6,60,2,0
1615344526.071414,1490,46887,5247,6600,6,60,2,0
1615344526.071857,1490,46887,5162,6600,6,60,2,0
1615344526.294486,2408,49232,5175,445,6,66,2,0
1615344526.381019,4755,43723,5099,1723,6,74,2,0
1615344526.407678,426,47394,5205,2666,6,60,2,0
1615344526.468744,614,51573,5227,45318,6,60,2,0
1615344526.470515,614,51573,5180,45318,6,60,2,0
1615344526.554033,614,51573,5299,55713,6,60,2,0
1615344526.554162,614,51573,5239,55713,6,60,2,0
1615344526.559798,4219,57472,5326,445,6,60,2,0
1615344526.599701,640,47186,5154,1047,6,60,2,0
1615344526.669536,4456,33320,5282,4443,6,60,2,0
1615344526.670193,4456,46122,5203,4443,6,60,2,0
1615344526.670562,694,52733,5218,631,6,60,2,0
1615344526.778575,4457,43177,5323,161,17,85,-,-
1615344526.890801,426,47394,5267,1411,6,60,2,0
1615344527.206552,614,51573,5332,55713,6,60,2,0
1615344527.232387,4457,60371,5225,161,17,85,-,-
1615344527.357489,1412,60358,5195,64152,6,60,2,0
1615344527.441105,3023,32286,5333,23,6,60,2,1
1615344527.471518,426,47394,5104,2051,6,60,2,0
1615344527.567271,2032,43492,5332,3353,6,60,2,0
1615344527.567355,2032,43492,5314,3353,6,60,2,0
1615344527.634920,3499,50057,5179,9634,6,60,2,0
1615344527.665467,4755,40855,5213,1723,6,74,2,0
1615344527.672145,614,51573,5311,55895,6,60,2,0
1615344527.723334,426,47394,5191,196,6,60,2,0
1615344527.770958,614,51573,5326,45318,6,60,2,0
1615344527.785598,614,51573,5150,45243,6,60,2,0
1615344527.795862,4617,40155,5262,6380,6,60,2,0
1615344527.807061,1274,37248,5122,23,6,60,2,0
1615344527.854132,1826,50481,5147,10015,6,60,2,0
1615344527.949139,1403,57703,5151,19999,6,60,2,0
1615344528.094440,3023,32286,5333,23,6,60,2,1
1615344528.126890,1592,8082,5228,4000,17,105,-,-
1615344528.163377,3556,57991,5335,33090,6,60,2,0
1615344528.186020,1404,26173,5316,12409,6,60,2,0
1615344528.353618,4456,37159,5194,4443,6,60,2,0
1615344528.370984,4456,47073,5109,4443,6,60,2,0
1615344528.426128,614,51573,5101,45243,6,60,2,0
1615344528.457247,1805,53430,5186,3395,6,60,2,0
1615344528.644430,426,47394,5328,775,6,60,2,0
1615344528.697297,3589,37235,5343,2121,6,60,2,0
1615344528.697467,4683,46198,5162,11211,6,60,2,0
1615344528.734498,614,51573,5253,45691,6,60,2,0
1615344528.800707,426,47394,5333,1275,6,60,2,0
1615344528.923393,4456,50312,5318,4443,6,60,2,0
1615344529.037142,1805,53430,5240,3395,6,60,2,0
1615344529.037144,1805,53430,5108,3395,6,60,2,0
1615344529.038227,614,51573,5126,45318,6,60,2,0
1615344529.175455,426,47394,5181,78,6,60,2,0
1615344529.182518,643,47309,5240,9193,6,60,2,0
1615344529.264474,4481,33244,5224,8081,6,60,2,0
1615344529.291741,2408,49232,5175,445,6,66,2,0
1615344529.346093,426,47394,5218,2641,6,60,2,0
1615344529.367750,4456,43105,5232,4443,6,60,2,0
1615344529.433696,4457,39025,5111,161,17,85,-,-
1615344529.497851,426,47394,5254,2527,6,60,2,0
1615344529.596768,4683,33387,5331,11211,6,60,2,0
1615344529.610125,3556,50291,5171,33090,6,60,2,0
1615344529.616615,1805,53430,5251,3395,6,60,2,0
1615344529.715042,1490,46887,5160,6600,6,60,2,0
1615344529.725416,614,51573,5166,45243,6,60,2,0
1615344529.725734,614,51573,5137,45243,6,60,2,0
1615344529.784091,4457,49345,5335,161,17,85,-,-
1615344529.809892,1805,53430,5187,3395,6,60,2,0
1615344529.866014,3770,42497,5232,631,6,60,2,0
1615344529.882466,1826,50481,5127,3399,6,60,2,0
1615344529.896944,4755,44377,5327,1723,6,74,2,0
1615344529.971658,4755,41053,5139,1723,6,74,2,0
1615344530.035095,2071,43449,5229,23,6,60,2,0
1615344530.067303,1403,52936,5202,51000,6,60,2,0
1615344530.137940,3947,55019,5213,445,6,66,2,0
1615344530.351297,614,51573,5119,45243,6,60,2,0
1615344530.375710,2589,49659,5308,445,6,66,2,0
1615344530.450686,426,47394,5279,1939,6,60,2,0
1615344530.472337,3023,32286,5333,23,6,60,2,1
1615344530.499347,705,45074,5232,5557,6,60,2,0
1615344530.501126,614,51573,5305,55877,6,60,2,0
1615344530.579277,4503,39325,5240,389,17,95,-,-
1615344530.584455,1415,54291,5343,18091,6,60,2,0
1615344530.619522,1245,40288,5242,23,6,60,2,1
1615344530.740142,426,47394,5201,1800,6,60,2,0
1615344530.786628,4159,44674,5216,1780,6,60,2,0
1615344530.791870,1882,11906,5285,23,6,60,2,0
1615344530.897224,614,51573,5197,55744,6,60,2,0
1615344530.917890,4755,44377,5327,1723,6,74,2,0
1615344530.928053,640,47186,5286,1240,6,60,2,0
1615344531.005496,614,51573,5153,45243,6,60,2,0
1615344531.014915,4456,33153,5288,4443,6,60,2,0
1615344531.083531,1826,50481,5129,3399,6,60,2,0
1615344531.117671,4456,34930,5219,4443,6,60,2,0
1615344531.215535,2802,3185,5182,8080,6,74,2,0
1615344531.261250,614,51573,5343,45579,6,60,2,0
1615344531.301817,2097,59209,5140,32497,6,60,2,0
1615344531.458805,639,47159,5146,6538,6,60,2,0
1615344531.480940,3450,42546,5282,623,6,60,2,0
1615344531.499190,3456,44849,5127,25,6,60,2,0
1615344531.542090,614,51573,5178,55744,6,60,2,0
1615344531.559010,1805,53430,5235,3395,6,60,2,0
1615344531.574769,614,51573,5305,55895,6,60,2,0
1615344531.591806,4457,35719,5193,161,17,85,-,-
1615344531.690833,4128,24520,5169,3310,6,60,2,0
1615344531.753322,614,51573,5101,45465,6,60,2,0
1615344531.755763,614,51573,5139,45465,6,60,2,0
1615344531.788389,1490,46887,5172,6600,6,60,2,0
1615344531.838658,426,47394,5178,390,6,60,2,0
1615344531.956990,771,36225,5183,8082,17,60,-,-
1615344531.958128,1805,53430,5129,3395,6,60,2,0
1615344532.164761,614,51573,5208,55744,6,60,2,0
1615344532.188412,4320,62964,5185,445,6,66,2,0
1615344532.234542,426,47394,5312,800,6,60,2,0
1615344532.296476,614,51573,5321,45318,6,60,2,0
1615344532.321859,4456,40284,5190,4443,6,60,2,0
1615344532.452775,4755,37669,5189,1723,6,74,2,0
1615344532.525514,845,-,5172,-,1,62,-,-
1615344532.635106,1404,64078,5194,9992,6,60,2,0
1615344532.705977,614,51573,5278,45008,6,60,2,0
1615344532.758092,639,47159,5333,6500,6,60,2,0
1615344532.857933,3487,63092,5167,9538,6,60,2,0
1615344532.896408,426,47394,5155,2391,6,60,2,0
1615344532.934205,4755,44377,5327,1723,6,74,2,0
1615344533.143978,3436,54933,5168,5193,6,60,2,0
1615344533.154143,2845,15027,5120,23,6,60,2,1
1615344533.329291,4456,48798,5186,4443,6,60,2,0
1615344533.371722,2589,49659,5308,445,6,66,2,0
1615344533.478893,4755,37669,5189,1723,6,74,2,0
1615344533.545349,3011,57840,5207,14897,6,60,2,0
1615344533.545707,3011,57840,5233,14897,6,60,2,0
1615344533.617923,426,47394,5312,960,6,60,2,0
1615344533.674304,614,51573,5269,55713,6,60,2,0
1615344533.693662,4503,38612,5153,389,17,95,-,-
1615344533.736850,4456,53749,5230,4443,6,60,2,0
1615344533.947158,4456,34215,5167,4443,6,60,2,0
1615344534.001112,426,47394,5253,87,6,60,2,0
1615344534.003992,635,57136,5237,10001,6,60,2,0
1615344534.005652,426,47394,5106,2195,6,60,2,0
1615344534.010128,4456,55273,5202,4443,6,60,2,0
1615344534.010539,1389,53161,5208,9356,6,60,2,0
1615344534.111889,2658,25075,5201,23,6,60,2,0
1615344534.123744,426,47394,5157,2561,6,60,2,0
1615344534.130591,614,51573,5120,55744,6,60,2,0
1615344534.213949,2802,3185,5182,8080,6,74,2,0
1615344534.282460,2408,50065,5318,445,6,66,2,0
1615344534.441192,4456,46757,5338,4443,6,60,2,0
1615344534.449975,2112,51554,5115,14687,6,60,2,0
1615344534.451812,2112,51554,5181,14687,6,60,2,0
1615344534.460783,3906,2715,5234,445,6,74,2,0
1615344534.479806,4456,52881,5212,4443,6,60,2,0
1615344534.490566,4617,40155,5197,6380,6,60,2,0
1615344534.529033,2650,48242,5314,17820,6,60,2,0
1615344534.699740,105,44492,5348,2375,6,60,2,0
1615344534.700970,4681,41730,5341,5555,6,60,2,0
1615344534.748847,426,47394,5298,2618,6,60,2,0
1615344534.794428,705,45074,5314,5557,6,60,2,0
1615344534.802818,614,51573,5342,55895,6,60,2,0
1615344534.912662,1394,17562,5141,2344,6,60,2,0
1615344534.935224,3178,35631,5185,137,17,92,-,-
1615344535.071158,1255,37880,5258,137,6,60,2,0
1615344535.150013,4457,58281,5214,161,17,85,-,-
1615344535.174534,2410,42858,5294,445,6,66,2,0
1615344535.285375,614,51573,5254,45008,6,60,2,0
1615344535.382878,426,47394,5309,1582,6,60,2,0
1615344535.495012,4755,37669,5189,1723,6,74,2,0
1615344535.498053,426,47394,5334,705,6,60,2,0
1615344535.558036,3315,50246,5231,33389,6,60,2,0
1615344535.558090,1805,53430,5176,3395,6,60,2,0
1615344535.622299,3178,60587,5260,137,17,92,-,-
1615344535.658098,3178,40886,5232,137,17,92,-,-
1615344535.663706,2086,49226,5240,1028,6,60,2,0
1615344535.708929,2112,51554,5176,14687,6,60,2,0
1615344535.832860,1388,27854,5099,5006,6,60,2,0
1615344535.846852,4755,40855,5213,1723,6,74,2,0
1615344535.861004,614,51573,5249,45691,6,60,2,0
1615344535.917704,4320,64724,5271,445,6,66,2,0
1615344535.938186,1794,60426,5151,1900,17,99,-,-
1615344536.027406,1393,7048,5304,7080,6,60,2,0
1615344536.179269,3178,51554,5171,137,17,92,-,-
1615344536.222493,426,47394,5325,2656,6,60,2,0
1615344536.329576,614,51573,5307,55877,6,60,2,0
1615344536.353212,4456,57721,5287,4443,6,60,2,0
1615344536.379291,633,45920,5333,11211,17,63,-,-
1615344536.379831,1510,60568,5110,22,6,60,2,0
1615344536.391839,635,57136,5209,2222,6,60,2,0
1615344536.423694,426,47394,5159,1577,6,60,2,0
1615344536.465796,426,47394,5273,1218,6,60,2,0
1615344536.524150,685,1488,5280,23,6,60,2,1
1615344536.570205,1805,53430,5292,3395,6,60,2,0
1615344536.590525,2550,54380,5138,23,6,60,2,1
1615344536.600061,640,47186,5236,6909,6,60,2,0
1615344536.627401,4755,43723,5099,1723,6,74,2,0
1615344536.632133,4457,46713,5143,161,17,85,-,-
1615344536.672651,3372,32584,5214,46388,6,60,2,0
1615344536.760991,705,45074,5307,5557,6,60,2,0
1615344536.815232,3488,51525,5138,9500,6,60,2,0
1615344536.948157,614,51573,5314,55877,6,60,2,0
1615344536.955871,3607,37660,5271,11211,17,63,-,-
1615344536.990463,2112,51554,5130,14687,6,60,2,0
1615344537.008498,4456,36075,5345,4443,6,60,2,0
1615344537.013912,4456,56034,5168,4443,6,60,2,0
1615344537.120233,1210,54950,5326,4912,6,60,2,0
1615344537.127567,4755,44377,5327,1723,6,74,2,0
1615344537.140984,4456,36654,5341,4443,6,60,2,0
1615344537.205040,1369,35939,5280,1194,17,60,-,-
1615344537.223718,4481,39652,5296,8081,6,60,2,0
1615344537.225412,614,51573,5253,45008,6,60,2,0
1615344537.249015,4681,39318,5280,5555,6,60,2,0
1615344537.295905,2239,52846,5254,23,6,60,2,1
1615344537.460945,3178,59362,5244,137,17,92,-,-
1615344537.482216,4456,44999,5125,4443,6,60,2,0
1615344537.484076,4457,36578,5115,161,17,85,-,-
1615344537.488094,3619,37676,5251,161,17,96,-,-
1615344537.600697,426,47394,5305,2823,6,60,2,0
1615344537.611961,4456,40811,5114,4443,6,60,2,0
1615344537.713680,641,47262,5197,1869,6,60,2,0
1615344537.803977,1755,58075,5240,8020,6,60,2,0
1615344537.829166,4816,36706,5235,5683,17,63,-,-
1615344537.833941,3479,64885,5264,9121,6,60,2,0
1615344537.902460,1826,50481,5098,13399,6,60,2,0
1615344537.926953,1399,30543,5207,3030,6,60,2,0
1615344538.013650,614,51573,5153,55744,6,60,2,0
1615344538.015927,614,51573,5118,55744,6,60,2,0
1615344538.112448,614,51573,5247,45318,6,60,2,0
1615344538.136914,614,51573,5173,45243,6,60,2,0
1615344538.174333,2410,42858,5294,445,6,66,2,0
1615344538.182766,1805,53430,5316,3395,6,60,2,0
1615344538.201101,614,51573,5303,55713,6,60,2,0
1615344538.202738,614,51573,5241,55713,6,60,2,0
1615344538.307704,2969,31824,5327,443,6,60,2,0
1615344538.395649,4322,43355,5235,1433,6,60,2,0
1615344538.509814,2032,43492,5342,3353,6,60,2,0
1615344538.516662,614,51573,5257,45008,6,60,2,0
1615344538.767179,614,51573,5200,45318,6,60,2,0
1615344538.846400,3330,13790,5121,8108,6,60,2,0
1615344538.857219,614,51573,5338,55713,6,60,2,0
1615344539.018862,2375,24558,5268,8000,6,60,2,0
1615344539.064837,4141,49844,5252,5800,6,60,2,0
1615344539.199631,2097,59209,5232,32497,6,60,2,0
1615344539.272137,3188,56183,5099,11211,17,60,-,-
1615344539.307732,4806,54763,5249,137,17,92,-,-
1615344539.400191,1805,53430,5208,3395,6,60,2,0
1615344539.470927,2408,50595,5104,445,6,66,2,0
1615344539.495442,2589,50603,5273,445,6,66,2,0
1615344539.511861,694,38432,5178,631,6,60,2,0
1615344539.513666,254,59311,5098,445,6,66,2,0
1615344539.527181,991,41731,5168,1433,6,60,2,0
1615344539.554039,614,51573,5316,55877,6,60,2,0
1615344539.590684,426,47394,5254,1141,6,60,2,0
1615344539.606758,4161,40646,5104,445,6,60,2,0
1615344539.710894,4887,-,5201,-,1,60,-,-
1615344539.750149,426,47394,5113,844,6,60,2,0
1615344539.786445,1805,53430,5180,3395,6,60,2,0
1615344539.794639,3297,52380,5228,631,6,60,2,0
1615344539.905369,705,45074,5326,5557,6,60,2,0
1615344539.987391,3443,47346,5124,631,6,60,2,0
1615344540.061692,640,47186,5264,1520,6,60,2,0
1615344540.135007,614,51573,5203,55789,6,60,2,0
1615344540.210352,4755,37669,5189,1723,6,74,2,0
1615344540.385002,1805,53430,5143,3395,6,60,2,0
1615344540.476481,2364,48468,5310,8081,6,60,2,0
1615344540.507942,1409,24988,5283,9909,6,60,2,0
1615344540.535383,2408,50712,5124,445,6,66,2,0
1615344540.598432,426,47394,5344,1586,6,60,2,0
1615344540.866729,3322,20424,5117,21,6,60,2,0
1615344541.000389,2504,53697,5276,23,6,60,2,1
1615344541.010551,426,47394,5305,190,6,60,2,0
1615344541.081472,4320,49670,5187,445,6,66,2,0
1615344541.130128,4456,53674,5329,4443,6,60,2,0
1615344541.230878,4755,41053,5139,1723,6,74,2,0
1615344541.247269,4617,40155,5248,6380,6,60,2,0
1615344541.258082,4617,40155,5233,6380,6,60,2,0
1615344541.262499,1862,56833,5259,23,6,60,2,0
1615344541.374924,4503,38077,5322,389,17,95,-,-
1615344541.448677,614,51573,5098,45465,6,60,2,0
1615344541.554437,1225,49131,5208,23,6,60,2,0
1615344541.573299,3477,59107,5316,9092,6,60,2,0
1615344541.615430,1101,46535,5109,9060,6,60,2,0
1615344541.779910,1805,53430,5157,3395,6,60,2,0
1615344541.827911,532,60278,5146,23,6,60,2,0
1615344542.005238,922,6955,5243,23,6,60,2,1
1615344542.005393,426,47394,5314,1894,6,60,2,0
1615344542.033889,4658,53744,5349,631,6,60,2,0
1615344542.092357,614,51573,5315,55713,6,60,2,0
1615344542.148411,2780,60762,5309,445,6,66,2,0
1615344542.154031,2780,60759,5179,445,6,66,2,0
1615344542.161635,263,50674,5309,8081,6,74,2,0
1615344542.181502,1247,29011,5324,51106,6,60,2,0
1615344542.205439,426,47394,5147,109,6,60,2,0
1615344542.374812,4456,33453,5250,4443,6,60,2,0
1615344542.463662,4320,49816,5259,445,6,66,2,0
1615344542.491524,2589,50603,5273,445,6,66,2,0
1615344542.505223,1826,50481,5227,2011,6,60,2,0
1615344542.511768,4368,61562,5269,23,6,60,2,0
1615344542.528497,4456,42397,5244,4443,6,60,2,0
1615344542.552446,426,47394,5309,1551,6,60,2,0
1615344542.560565,3178,51191,5199,137,17,92,-,-
1615344542.590616,637,47282,5121,2286,6,60,2,0
1615344542.660808,3432,45999,5148,8081,6,60,2,0
1615344542.883123,632,54903,5116,1224,6,60,2,0
1615344542.909898,4755,42869,5320,1723,6,74,2,0
1615344542.972571,4457,48958,5211,161,17,85,-,-
1615344543.025748,1397,13175,5119,6605,6,60,2,0
1615344543.086056,3476,26720,5115,9223,6,60,2,0
1615344543.134281,4624,49242,5345,7001,6,60,2,0
1615344543.184462,263,50674,5309,8081,6,74,2,0
1615344543.200935,4456,42582,5314,4443,6,60,2,0
1615344543.215742,635,57136,5196,4444,6,60,2,0
1615344543.331116,4456,48178,5218,4443,6,60,2,0
1615344543.344171,3178,39783,5324,137,17,92,-,-
1615344543.472498,639,47159,5119,6577,6,60,2,0
1615344543.527388,2408,50712,5124,445,6,66,2,0
1615344543.669584,4456,33808,5335,4443,6,60,2,0
1615344543.720591,4617,40155,5175,6380,6,60,2,0
1615344543.741704,2968,18845,5331,9443,6,60,2,0
1615344543.806357,4755,33745,5200,1723,6,74,2,0
1615344543.821089,632,54903,5127,1221,6,60,2,0
1615344543.831308,1416,1162,5226,12528,6,60,2,0
1615344543.886695,1490,46887,5232,6600,6,60,2,0
1615344543.893310,1759,49181,5148,445,6,60,2,0
1615344543.902964,426,47394,5138,1040,6,60,2,0
1615344543.909261,426,47394,5113,558,6,60,2,0
1615344543.936025,2653,42841,5299,29859,6,60,2,0
1615344543.942957,4755,42869,5320,1723,6,74,2,0
1615344543.968385,4456,42311,5127,4443,6,60,2,0
1615344544.016703,614,51573,5204,55789,6,60,2,0
1615344544.026239,614,51573,5300,55713,6,60,2,0
1615344544.083496,3178,44251,5308,137,17,92,-,-
1615344544.178779,1805,53430,5105,3395,6,60,2,0
1615344544.205175,4457,49888,5176,161,17,85,-,-
1615344544.315852,1592,8082,5183,1900,17,117,-,-
1615344544.336810,3598,52251,5219,631,6,60,2,0
1615344544.384198,1805,53430,5111,3395,6,60,2,0
1615344544.457976,962,21508,5253,23,6,60,2,0
1615344544.527302,3540,51016,5236,47001,6,60,2,0
1615344544.546235,4503,44693,5236,389,17,95,-,-
1615344544.841075,4755,33745,5200,1723,6,74,2,0
1615344544.871027,426,47394,5326,377,6,60,2,0
1615344544.975707,1805,53430,5247,3395,6,60,2,0
1615344545.136356,2780,60762,5309,445,6,66,2,0
1615344545.142864,2780,60759,5179,445,6,66,2,0
1615344545.151448,4457,57914,5308,161,17,85,-,-
1615344545.163317,4627,44166,5199,445,6,60,2,0
1615344545.250983,632,54903,5120,1224,6,60,2,0
1615344545.261312,1826,50481,5116,3399,6,60,2,0
1615344545.272986,426,47394,5232,1864,6,60,2,0
1615344545.290009,1393,11123,5347,5596,6,60,2,0
1615344545.335692,614,51573,5157,45465,6,60,2,0
1615344545.523223,4457,56786,5104,161,17,85,-,-
1615344545.567845,4457,48218,5346,161,17,85,-,-
1615344545.585579,695,44422,5283,631,6,60,2,0
1615344545.595872,4457,36792,5348,161,17,85,-,-
1615344545.650133,1411,37702,5230,9990,6,60,2,0
1615344545.739770,1217,35653,5306,26,6,60,2,1
1615344545.748456,614,51573,5192,55744,6,60,2,0
1615344545.755212,1045,3159,5286,26,6,60,2,0
1615344545.845275,4320,50168,5130,445,6,66,2,0
1615344545.850395,4503,34070,5302,389,17,95,-,-
1615344545.946331,1490,46887,5224,6600,6,60,2,0
1615344545.958151,4755,42869,5320,1723,6,74,2,0
1615344546.040027,3346,49521,5339,18076,6,60,2,0
1615344546.040399,614,51573,5340,55877,6,60,2,0
1615344546.044785,1395,36197,5331,3299,6,60,2,0
1615344546.052698,3990,15117,5115,8443,6,74,2,0
1615344546.152910,1805,53430,5322,3395,6,60,2,0
1615344546.211750,3178,33017,5337,137,17,92,-,-
1615344546.297566,1173,2465,5343,23,6,60,2,0
1615344546.349950,4755,44377,5327,1723,6,74,2,0
1615344546.362975,4046,46712,5139,123,17,60,-,-
1615344546.376785,426,47394,5223,595,6,60,2,0
1615344546.448647,614,51573,5237,55895,6,60,2,0
1615344546.487432,4456,45103,5220,4443,6,60,2,0
1615344546.493066,614,51573,5256,45318,6,60,2,0
1615344546.518752,1403,3949,5301,12517,6,60,2,0
1615344546.550414,1805,53430,5285,3395,6,60,2,0
1615344546.591992,4457,53122,5223,161,17,85,-,-
1615344546.618816,614,51573,5335,55713,6,60,2,0
1615344546.745118,4456,51785,5297,4443,6,60,2,0
1615344546.786663,1826,50481,5158,13399,6,60,2,0
1615344546.805990,426,47394,5248,2375,6,60,2,0
1615344546.825352,4457,33930,5204,161,17,85,-,-
1615344547.179827,614,51573,5233,45318,6,60,2,0
1615344547.193538,614,51573,5130,45243,6,60,2,0
1615344547.193855,614,51573,5180,45243,6,60,2,0
1615344547.294873,1928,36598,5134,8983,6,60,2,0
1615344547.360609,1101,46535,5222,9060,6,60,2,0
1615344547.382252,3178,37587,5155,137,17,92,-,-
1615344547.398415,4755,33745,5200,1723,6,74,2,0
1615344547.547690,632,54903,5131,1224,6,60,2,0
1615344547.612315,3459,28696,5235,58603,6,60,2,0
1615344547.953446,4457,51822,5281,161,17,85,-,-
1615344548.001683,426,47394,5284,1014,6,60,2,0
1615344548.048687,3190,60470,5130,80,6,74,2,0
1615344548.082038,3381,7282,5180,25248,6,60,2,0
1615344548.175499,2953,26200,5117,8688,6,60,2,0
1615344548.361390,4457,57909,5123,161,17,85,-,-
1615344548.376216,2780,61318,5305,445,6,66,2,0
1615344548.406113,1174,18438,5101,50100,6,60,2,0
1615344548.422434,641,47262,5240,1831,6,60,2,0
1615344548.453280,614,51573,5190,45318,6,60,2,0
1615344548.475375,705,45074,5344,5557,6,60,2,0
1615344548.555648,1805,53430,5328,3395,6,60,2,0
